id;address;pricePerSqm;yearBuilt;sourceLink;salePrice;size;roomInfo;houseType;postcode
3597;Kasarmintie 21 a 58, Kasarminranta Oulu;4202;2017;http://www.etuovi.com/kohde/e42727?sc=M1042147289&pos=3836;184900;44;2h+kt;Kerrostalo;90100
3619;Loukkutie 12, Ritaharju Oulu;1915;2011;http://www.etuovi.com/kohde/2204716?sc=M1042147289&pos=3858;339000;177;6h+k+kph+khh+s+2xwc+vh;Omakotitalo;90540
3646;Jatulikivenkatu 14, Maikkula Oulu;1628;1990;http://www.etuovi.com/kohde/9647147?sc=M1042147289&pos=3877;92000;56.5;2 h, k, s, lasitettu terassi;Kerrostalo;90240
3668;Puulinnankatu 10 a, Linnanmaa Oulu;2164;2000;http://www.etuovi.com/kohde/e42679?sc=M1042147289&pos=3910;119000;55;2h+k+s;Kerrostalo;90570
3689;Aleksanterinkatu 71, Hollihaka Oulu;2472;2016;http://www.etuovi.com/kohde/1194266?sc=M1042147289&pos=3961;199000;80.5;4h, kk, s;Kerrostalo;90120
3712;Puhakantie 3 B, Pateniemi Oulu;2616;2017;http://www.etuovi.com/kohde/7730990?sc=M1042147289&pos=3948;259000;99;4h, k, s;Omakotitalo;90800
3729;Kraaselintie 3, Rajahauta Oulu;1273;1986;http://www.etuovi.com/kohde/2204747?sc=M1042147289&pos=3992;134900;106;4h,k,khh,kph,s,wc,2vh.;Paritalo;FI
3760;Myllyojantie 11, Myllyoja Oulu;1218;1974;http://www.etuovi.com/kohde/9893062?sc=M1042147289&pos=4003;95000;78;3H +k;Rivitalo;90650
3787;Peuratie 6, Hintta Oulu;1655;1979;http://www.etuovi.com/kohde/9960977?sc=M1042147289&pos=4020;91000;55;3h, kk;Kerrostalo;90650
3800;Taskilantie 38, Raja-Taskila Oulu;1517;1989;http://www.etuovi.com/kohde/9654609?sc=M1042147289&pos=4043;157000;103.5;4h,k,;Rivitalo;90580
3838;Kaislatie 9, Lintula Oulu;1049;1970;http://www.etuovi.com/kohde/1194289?sc=M1042147289&pos=4081;85000;81;4h, k;Kerrostalo;90160
3854;Pölkkytie 7 E, Itä-Patela Oulu;1596;1990;http://www.etuovi.com/kohde/7731769?sc=M1042147289&pos=4118;158000;99;4-5h+k+khh+wc+kph/sauna+terassi;Rivitalo;90800
3872;Kurjenpolvi 2 B, Rajakylä Oulu;1195;1971;http://www.etuovi.com/kohde/e42634?sc=M1042147289&pos=4096;119500;100;4h+k+kh/wc+erill.wc+ph+/wc+sa+vh+terassi+länsipiha;Rivitalo;90580
3887;Hanhitie 6 B, Höyhtyä Oulu;2031;1959;http://www.etuovi.com/kohde/584008?sc=M1042147289&pos=4131;132000;65;Oh,k,2mh,kh,kellari 30 m2,et;Rivitalo;90150
3906;Martinkuja 3, Kiiminki Oulu;1333;2008;http://www.etuovi.com/kohde/1194255?sc=M1042147289&pos=4160;98000;73.5;3h,k,s;Rivitalo;90900
3941;Leväsuontie 24 B, Huonesuo Oulu;1667;1983;http://www.etuovi.com/kohde/7730623?sc=M1042147289&pos=4187;125000;75;3h, k, s;Rivitalo;90630
3963;Lumilinnantie 25, Talvikangas Oulu;265;2001;http://www.etuovi.com/kohde/e42486?sc=M1042147289&pos=4211;21444.4;81;3h+k+s;Rivitalo;90630
4039;Torpantie 29 as, Kastelli Oulu;2096;1985;http://www.etuovi.com/kohde/7731717?sc=M1042147289&pos=4281;174000;83;3H + K + S + AKP;Rivitalo;90230
4042;Pummimiehentie 8 A, Hintta Oulu;2746;2015;http://www.etuovi.com/kohde/7729405?sc=M1042147289&pos=4284;167500;61;3h, k, s;Kerrostalo;90650
4239;Pohjantikankuja 2 C, Kaakkuri Oulu;1776;2007;http://www.etuovi.com/kohde/7731578?sc=M1042147289&pos=4507;119000;67;3 h+k+s-parveke;Kerrostalo;90420
4240;Toivolankuja 1 A, Oulunsalo Oulu;1796;2007;http://www.etuovi.com/kohde/7731573?sc=M1042147289&pos=4508;97000;54;2h+k+kph+sauna+lasitettu parveke;Luhtitalo;90460
4261;Jäkälätie 6, Kynsilehto Oulu;1840;1992;http://www.etuovi.com/kohde/9952021?sc=M1042147289&pos=4529;270000;146.7;3mh, th, oh, k, et, tk, wc 2, ph, s, khh, parv+ter;Omakotitalo;90650
4274;Metsänkuninkaantie 1 A 67, Hiironen Oulu;2951;2017;http://www.etuovi.com/kohde/e39888?sc=M1042147289&pos=4542;143100;48.5;2h+kt+s;Kerrostalo;90250
4376;Betonimiehenkatu 11 A, Alppila Oulu;2789;2013;http://www.etuovi.com/kohde/7728454?sc=M1042147289&pos=4653;126900;45.5;2h, kk, s;Kerrostalo;90530
4405;Pöllinkuja 2, Haukipudas Oulu;1629;1995;http://www.etuovi.com/kohde/1193809?sc=M1042147289&pos=4714;189000;116;oh, 4mh,k, s, kph, 2x wc, vh;Omakotitalo;90830
4422;Kohotie 1 A, KIVINIEMI Oulu;910;1978;http://www.etuovi.com/kohde/7730311?sc=M1042147289&pos=4719;71900;79;3h+k+s+terassi;Rivitalo;90810
4428;Erkkolantie 6 c, Ranta-Kastelli Oulu;2175;1996;http://www.etuovi.com/kohde/7730946?sc=M1042147289&pos=4715;199000;91.5;4h, k, s;Rivitalo;90230
4479;Louhikkorinne 4, Maikkula Oulu;1950;2006;http://www.etuovi.com/kohde/e39739?sc=M1042147289&pos=4788;349000;179;4h+k+th+tkh+khh+2ph/3wc+s;Omakotitalo;90240
4539;Anjanmutka 8, Haukipudas Oulu;564;1968;http://www.etuovi.com/kohde/1193637?sc=M1042147289&pos=4828;79000;140;4h, k, kph, s, askarteluhuone, autotalli;Omakotitalo;90830
4600;Häkkitie 11, Kastelli Oulu;2832;2005;http://www.etuovi.com/kohde/2204645?sc=M1042147289&pos=4901;439000;155;Kastelli PT 155m2;Paritalo;90230
4608;Jalkatie 8, Länsi-Patela Oulu;1319;1990;http://www.etuovi.com/kohde/9422377?sc=M1042147289&pos=4905;182000;138;5-6h, ke, kph,s, 2xerill.wc, 2xvh, lasitt.terassi;Omakotitalo;90800
4619;Fokkatie 2, Toppilansaari Oulu;2199;2005;http://www.etuovi.com/kohde/9844469?sc=M1042147289&pos=4920;155000;70.5;3h, k, s;Kerrostalo;FI
4680;Kraaselintie 47, Rajahauta Oulu;1160;1975;http://www.etuovi.com/kohde/7730282?sc=M1042147289&pos=4993;138000;119;4h, k, kph, s;Omakotitalo;FI
4701;Metsänkuninkaantie 1 B71, Hiironen Oulu;2713;2016;http://www.etuovi.com/kohde/e39687?sc=M1042147289&pos=5024;187200;69;3h+kt+s;Kerrostalo;90250
4707;Metsänkuninkaantie 1 A 40, Hiironen Oulu;2687;2017;http://www.etuovi.com/kohde/e39686?sc=M1042147289&pos=5026;159900;59.5;3h+kt+s+parveke;Kerrostalo;90250
4713;Norppatie 13, Haukipudas /Kiviniemi Oulu;1619;2016;http://www.etuovi.com/kohde/9958520?sc=M1042147289&pos=5009;319000;197;6 h, k, khh, 2 * kph, s + pihasauna ja tupa;Omakotitalo;90810
4719;Hanhikkitie 2, Rajakylä Oulu;1050;1975;http://www.etuovi.com/kohde/1193999?sc=M1042147289&pos=5033;84000;80;3h, k, kph, s;Rivitalo;90580
4808;Jousenkaari 21, Kaakkuri Oulu;2081;1993;http://www.etuovi.com/kohde/9532885?sc=M1042147289&pos=5103;258000;124;5h+k+khh+kh+s;Omakotitalo;90410
4816;Vainutie 9 A, Ritaharju Oulu;2096;2013;http://www.etuovi.com/kohde/e39639?sc=M1042147289&pos=5111;175000;83.5;4h+k+khh+vh+ph+sa+erill.wc+terassi+piha;Rivitalo;90800
4839;Sihtikuja 1, Toppila Oulu;288;1996;http://www.etuovi.com/kohde/e39488?sc=M1042147289&pos=5204;13538.07;47;2H+KK+S;Kerrostalo;90520
4874;Huurutie 5 D 7, Kiulukangas Oulu;2298;2018;http://www.etuovi.com/kohde/9831449?sc=M1042147289&pos=5151;193000;84;3h+k+sa;Rivitalo;90650
4875;Huurutie 5 C 5, Kiulukangas Oulu;2310;2018;http://www.etuovi.com/kohde/9517310?sc=M1042147289&pos=5152;204400;88.5;3h+k+sa;Rivitalo;90650
4876;Huurutie 5 C 6, Kiulukangas Oulu;2310;2018;http://www.etuovi.com/kohde/9437856?sc=M1042147289&pos=5153;204400;88.5;3h+k+sa;Rivitalo;90650
4881;Huurutie 5 B 4, Kiulukangas Oulu;2310;2018;http://www.etuovi.com/kohde/9400825?sc=M1042147289&pos=5159;204400;88.5;3h+k+sa;Rivitalo;90650
4882;Huurutie 5 B 3, Kiulukangas Oulu;2310;2018;http://www.etuovi.com/kohde/9634882?sc=M1042147289&pos=5160;204400;88.5;3h+k+sa;Rivitalo;90650
4889;Huurutie 5 D 8, Kiulukangas Oulu;2310;2018;http://www.etuovi.com/kohde/9950303?sc=M1042147289&pos=5177;231000;100;4h+k+sa;Rivitalo;90650
4919;Välskärintie 9 A, Hönttämäki Oulu;1596;1982;http://www.etuovi.com/kohde/7731104?sc=M1042147289&pos=5258;124500;78;3h, k, s;Rivitalo;90630
4920;Meritullinraitti 1, Keskusta Oulu;3346;1999;http://www.etuovi.com/kohde/1193906?sc=M1042147289&pos=5259;358000;107;4mh+oh+k+khh+ph+s;Kerrostalo;90590
4936;Kihokkitie 4 E, Lintula Oulu;1677;1967;http://www.etuovi.com/kohde/7730031?sc=M1042147289&pos=5257;109000;65;3h, k;Kerrostalo;90160
4977;Onkitie 1 b, Haukipudas, Kello, Kiviniemi Oulu;937;1980;http://www.etuovi.com/kohde/584101?sc=M1042147289&pos=5298;89000;95;4h,k,s,wc;Rivitalo;90810
5062;Kirkkotie 8b, Haukipudas Oulu;2134;2015;http://www.etuovi.com/kohde/7730866?sc=M1042147289&pos=5383;199500;93.5;4h, k, s;Rivitalo;90830
5079;Koskitie 53, Tuira Oulu;1583;1982;http://www.etuovi.com/kohde/1194246?sc=M1042147289&pos=5401;95000;60;2h, k;Kerrostalo;90500
5088;Ruiskukkatie 3, Rajakylä Oulu;943;1973;http://www.etuovi.com/kohde/9596933?sc=M1042147289&pos=5407;58000;61.5;2h+k+parveke;Kerrostalo;90580
5110;Rentukkatie 5 C, Rajakylä Oulu;1612;1989;http://www.etuovi.com/kohde/583566?sc=M1042147289&pos=5444;108000;67;3h,k,s,kh,autokatos,varasto;Rivitalo;90580
5169;Kaislatie 4 I, Lintula Oulu;1052;1967;http://www.etuovi.com/kohde/583921?sc=M1042147289&pos=5510;102000;97;5h,k,kh,lasitettu parveke, wc;Kerrostalo;90160
5202;Puimalatie 3, Talonpojankangas Oulu;2015;1983;http://www.etuovi.com/kohde/7729863?sc=M1042147289&pos=5529;199500;99;4h, k, khh, kph, s;Omakotitalo;90240
5206;Häyrysentie 49, Martinniemi Oulu;1179;1983;http://www.etuovi.com/kohde/e39392?sc=M1042147289&pos=5533;165000;140;4h + k + khh +ph +s +erillinen WC;Omakotitalo;90850
5208;Nuolihaukantie 4, Kaukovainio Oulu;1046;1973;http://www.etuovi.com/kohde/2204562?sc=M1042147289&pos=5535;68000;65;KT, 2h, k;Kerrostalo;90250
5234;Aleksanterinkatu 47, Keskusta Oulu;2449;1981;http://www.etuovi.com/kohde/d87987?sc=M1042147289&pos=5561;169000;69;3h. k. kph, s, parveke;Kerrostalo;90120
5239;Rikikuja 5 A6, G17, G19, Oulunsalo Oulu;2224;2016;http://www.etuovi.com/kohde/e39382?sc=M1042147289&pos=5592;148990;67;3h+k+s+ak+ap;Rivitalo;90460
5262;Rikikuja 5 A6, G17, G19, Oulunsalo Oulu;2224;2016;http://www.etuovi.com/kohde/e39383?sc=M1042147289&pos=5579;148990;67;3h+k+s+ak+ap;Rivitalo;90460
5324;Viitantie 3, Kiiminki Oulu;1893;2006;http://www.etuovi.com/kohde/9910245?sc=M1042147289&pos=5672;124000;65.5;2-3h+k+kph/wc+s+las.parveke;Rivitalo;90900
5345;Vihiluodontie 54 A, Oulunsalo Oulu;1575;1999;http://www.etuovi.com/kohde/e39336?sc=M1042147289&pos=5643;115000;73;3h(2mh+oh)+k+kh/wc+s+eril.wc+et+tk;Rivitalo;90460
5373;Kuntolenkki 26, Kivikkokangas Oulu;2202;2014;http://www.etuovi.com/kohde/7728620?sc=M1042147289&pos=5701;229000;104;4h, k, khh, kph, s;Omakotitalo;90650
5427;Kukkulatie 11, Jääli Oulu;1088;1974;http://www.etuovi.com/kohde/9912087?sc=M1042147289&pos=5766;174000;160;3mh, kirjasto, takkah/työhuone, oh, k, ph, s, wc;Omakotitalo;90940
5453;Uistintie 15, Pyykösjärvi Oulu;1341;1977;http://www.etuovi.com/kohde/7728757?sc=M1042147289&pos=5792;295000;220;Ak: oh, kk/rh, mh, wc, allash., ph/wc,sa Yk: 4mh, ;Omakotitalo;90550
5464;Kuriirinkuja 4, Mäntylä Oulu;1259;1981;http://www.etuovi.com/kohde/9495331?sc=M1042147289&pos=5814;164900;131;4h+k+khh+kh+s+wc+takkahuone;Omakotitalo;90160
5514;Matilaisentie 4 A, Kaijonranta Oulu;1597;1991;http://www.etuovi.com/kohde/7730559?sc=M1042147289&pos=5864;127000;79.5;Oh+k+2mh+ph/wc+sa+wc+vh+var+terassi;Rivitalo;90570
5525;Puutarhakatu 8, Raksila Oulu;2721;1936;http://www.etuovi.com/kohde/9437590?sc=M1042147289&pos=5855;185000;68;2h, k, kph;Kerrostalo;90130
5568;Siipikuja 6, Kaakkuri Oulu;277;2003;http://www.etuovi.com/kohde/e38994?sc=M1042147289&pos=5920;21715.67;78.5;3H+K+S;Kerrostalo;90420
5569;Kauppalinnankatu 1 J88, Linnanmaa Oulu;3289;2017;http://www.etuovi.com/kohde/e38993?sc=M1042147289&pos=5921;106900;32.5;1h+kk+alk+parveke;Kerrostalo;90570
5571;Kauppalinnankatu 1 J87, Linnanmaa Oulu;3289;2017;http://www.etuovi.com/kohde/e38992?sc=M1042147289&pos=5923;106900;32.5;1h+kk+alk+parveke;Kerrostalo;90570
5572;Kauppalinnankatu 1 J86, Linnanmaa Oulu;3289;2017;http://www.etuovi.com/kohde/e38989?sc=M1042147289&pos=5924;106900;32.5;1h+kk+alk+parveke;Kerrostalo;90570
5573;Kauppalinnankatu 1 J85, Linnanmaa Oulu;3289;2017;http://www.etuovi.com/kohde/e38988?sc=M1042147289&pos=5925;106900;32.5;1h+kk+alk+parveke;Kerrostalo;90570
5576;Kauppalinnankatu 1 J 94, Linnanmaa Oulu;4063;2017;http://www.etuovi.com/kohde/e38987?sc=M1042147289&pos=5928;109700;27;1h+kk+parveke;Kerrostalo;90570
5579;Pollarinkuja 5, Herukka Oulu;1669;1989;http://www.etuovi.com/kohde/1193831?sc=M1042147289&pos=5942;138000;82.7;4h, k, s;Paritalo;90800
5586;Rautatienkatu 86, Limingantulli Oulu;3559;2016;http://www.etuovi.com/kohde/9480182?sc=M1042147289&pos=5949;145900;41;2h,kt,kh,sa,parv.;Kerrostalo;90400
5592;Kasarmintie 21 A 5, Kasarminranta Oulu;3070;2017;http://www.etuovi.com/kohde/e38984?sc=M1042147289&pos=5935;179600;58.5;2h+kt+s;Kerrostalo;90100
5651;Metsänkuninkaantie 40 A, Hiironen Oulu;2236;2009;http://www.etuovi.com/kohde/e38897?sc=M1042147289&pos=6007;118500;53;2h(1mh+oh)+k+kh/wc+s+et+tk+parv;Rivitalo;90250
5680;Sammaltie 16, Takalaanila Oulu;888;1950;http://www.etuovi.com/kohde/1193237?sc=M1042147289&pos=6046;138500;156;6h,k,ph/khh,3wc,ullakko,kellari,pihasauna;Omakotitalo;90650
5705;Höyrymyllyntie 18, Toppilansalmi Oulu;3437;2014;http://www.etuovi.com/kohde/1193945?sc=M1042147289&pos=6061;244000;71;2 mh, oh, k, kph/wc, s, lasitettu parveke, terassi;Kerrostalo;90520
5726;Kauppalinnankatu 1 C19, Oulu;4192;2015;http://www.etuovi.com/kohde/7730719?sc=M1042147289&pos=6083;108990;26;1h+kk;Kerrostalo;90570
5727;Kauppalinnankatu 1 C20, Oulu;4192;2015;http://www.etuovi.com/kohde/7730717?sc=M1042147289&pos=6084;108990;26;1h+kk;Kerrostalo;90570
5728;Kauppalinnankatu 1 C29, Oulu;4269;2015;http://www.etuovi.com/kohde/7730715?sc=M1042147289&pos=6085;110990;26;1h+kk;Kerrostalo;90570
5729;Kauppalinnankatu 1 D41, Oulu;3523;2015;http://www.etuovi.com/kohde/7730713?sc=M1042147289&pos=6086;110990;31.5;1h+kk;Kerrostalo;90570
5730;Kauppalinnankatu 1 D66, Linnanmaa Oulu;3650;2015;http://www.etuovi.com/kohde/7730711?sc=M1042147289&pos=6087;114990;31.5;1h+kk;Kerrostalo;90570
5731;Kauppalinnankatu 1 D67, Oulu;4269;2015;http://www.etuovi.com/kohde/7730709?sc=M1042147289&pos=6088;110990;26;1h+kk;Kerrostalo;90570
5732;Kauppalinnankatu 1 D71, Oulu;3967;2015;http://www.etuovi.com/kohde/7730705?sc=M1042147289&pos=6089;120990;30.5;1h+kk;Kerrostalo;90570
5733;Kauppalinnankatu 1 D68, Oulu;4269;2015;http://www.etuovi.com/kohde/7730707?sc=M1042147289&pos=6090;110990;26;1h+kk;Kerrostalo;90570
5734;Kauppalinnankatu 1 D72, Oulu;3967;2015;http://www.etuovi.com/kohde/7730703?sc=M1042147289&pos=6091;120990;30.5;1h+kk+s;Kerrostalo;90570
5735;Kauppalinnankatu 1 G12, Linnanmaa Oulu;4180;2016;http://www.etuovi.com/kohde/7730701?sc=M1042147289&pos=6092;104500;25;1h+kk;Kerrostalo;90570
5736;Kauppalinnankatu 1 G23, Linnanmaa Oulu;5047;2016;http://www.etuovi.com/kohde/7730695?sc=M1042147289&pos=6093;108500;21.5;1h+kk;Kerrostalo;90570
5737;Kauppalinnankatu 1 G13, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730699?sc=M1042147289&pos=6094;104500;21.5;1h+kk;Kerrostalo;90570
5738;Kauppalinnankatu 1 G22, Linnanmaa Oulu;5047;2016;http://www.etuovi.com/kohde/7730697?sc=M1042147289&pos=6095;108500;21.5;1h+kk;Kerrostalo;90570
5739;Kauppalinnankatu 1 G26, Linnanmaa Oulu;5000;2016;http://www.etuovi.com/kohde/7730693?sc=M1042147289&pos=6096;112500;22.5;1h+kk;Kerrostalo;90570
5740;Kauppalinnankatu 1 G28, Linnanmaa Oulu;4340;2016;http://www.etuovi.com/kohde/7730691?sc=M1042147289&pos=6097;108500;25;1h+kk;Kerrostalo;90570
5741;Kauppalinnankatu 1 G29, Linnanmaa Oulu;5047;2016;http://www.etuovi.com/kohde/7730689?sc=M1042147289&pos=6098;108500;21.5;1h+kk;Kerrostalo;90570
5742;Kauppalinnankatu 1 G39, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730687?sc=M1042147289&pos=6099;104500;21.5;1h+kk;Kerrostalo;90570
5743;Kauppalinnankatu 1 G42, Linnanmaa Oulu;5089;2016;http://www.etuovi.com/kohde/7730683?sc=M1042147289&pos=6100;114500;22.5;1h+kk;Kerrostalo;90570
5744;Kauppalinnankatu 1 G41, Linnanmaa Oulu;4837;2016;http://www.etuovi.com/kohde/7730685?sc=M1042147289&pos=6101;104000;21.5;1h+kk;Kerrostalo;90570
5753;Kauppalinnankatu 1 H73, Linnanmaa Oulu;4911;2016;http://www.etuovi.com/kohde/7730673?sc=M1042147289&pos=6110;110500;22.5;1h+kk;Kerrostalo;90570
5754;Kauppalinnankatu 1 H102, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730665?sc=M1042147289&pos=6111;104500;21.5;1h+kk;Kerrostalo;90570
5755;Kauppalinnankatu 1 H87, Linnanmaa Oulu;5047;2016;http://www.etuovi.com/kohde/7730669?sc=M1042147289&pos=6112;108500;21.5;1h+kk;Kerrostalo;90570
5756;Kauppalinnankatu 1 H101, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730667?sc=M1042147289&pos=6113;104500;21.5;1h+kk;Kerrostalo;90570
5757;Kauppalinnankatu 1 G61, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730677?sc=M1042147289&pos=6114;104500;21.5;1h+kk;Kerrostalo;90570
5758;Kauppalinnankatu 1 G54, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730681?sc=M1042147289&pos=6115;104500;21.5;1h+kk;Kerrostalo;90570
5759;Kauppalinnankatu 1 H72, Linnanmaa Oulu;4860;2016;http://www.etuovi.com/kohde/7730675?sc=M1042147289&pos=6116;104500;21.5;1h+kk;Kerrostalo;90570
5760;Kauppalinnankatu 1 H103, Linnanmaa Oulu;5089;2016;http://www.etuovi.com/kohde/7730663?sc=M1042147289&pos=6117;114500;22.5;1h+kk;Kerrostalo;90570
5761;Kauppalinnankatu 1 H86, Linnanmaa Oulu;5047;2016;http://www.etuovi.com/kohde/7730671?sc=M1042147289&pos=6118;108500;21.5;1h+kk;Kerrostalo;90570
5796;Varpushaukantie 3, Kaukovainio Oulu;1800;1969;http://www.etuovi.com/kohde/9890627?sc=M1042147289&pos=6187;49500;27.5;1h,kk,alkovi,kh;Kerrostalo;90250
5808;Kurtinkuja 5, Herukka Oulu;1602;1987;http://www.etuovi.com/kohde/2204661?sc=M1042147289&pos=6209;189000;118;3mh+oh+th+k+kph+s+erillis-wc+askh./var.;Omakotitalo;90800
5819;Tuurakuja 19, Oulunsalo Oulu;1725;2006;http://www.etuovi.com/kohde/7729939?sc=M1042147289&pos=6210;238000;138;5h, k, kph, s;Omakotitalo;90470
5892;Pankkotie 5, Ylä-Haapalehto Oulu;1140;1975;http://www.etuovi.com/kohde/e38847?sc=M1042147289&pos=6294;130000;114;3h+k+s;Omakotitalo;90650
5997;Maissimakasiinintie 7, Kontionkangas Oulu;1361;1991;http://www.etuovi.com/kohde/1193538?sc=M1042147289&pos=6390;215000;158;5h, k, kh, khh, 2wc, s, autokatos, th;Omakotitalo;90240
6017;Koskitie 39, Tuira Oulu;3794;2016;http://www.etuovi.com/kohde/1193920?sc=M1042147289&pos=6410;189700;50;2h, kk, kh, s, lasitettu parveke;Kerrostalo;90500
6024;Jaakonpolku 9, Värttö Oulu;2228;1990;http://www.etuovi.com/kohde/1194078?sc=M1042147289&pos=6418;274000;123;3mh,oh,ruokailutila, k,vh,2xwc, khh, kph,s, 2xtera;Rivitalo;90230
6122;Juolukkatie 11, JÄÄLI/Laivakangas Oulu;1825;1999;http://www.etuovi.com/kohde/9446760?sc=M1042147289&pos=6539;219000;120;5h, k, s, khh, at, varasto;Omakotitalo;90940
6150;Mataratie 3 E, Rajakylä Oulu;1088;1976;http://www.etuovi.com/kohde/7730174?sc=M1042147289&pos=6549;87000;80;TARJOUSKAUPPA: 3h+k+ph/wc+sa+parv+terassi+var+auto;Rivitalo;90580
6190;Sauvojantie 4 H, Niittyaro Oulu;1552;1976;http://www.etuovi.com/kohde/583377?sc=M1042147289&pos=6589;104000;67;3h,k,s;Rivitalo;90560
6198;Hiirosentie 50, Karjasilta Oulu;1311;1957;http://www.etuovi.com/kohde/1193875?sc=M1042147289&pos=6613;59000;45;2h, k, kph;Kerrostalo;90140
6213;Etupääntie 27, Ylä-Haapalehto Oulu;664;1975;http://www.etuovi.com/kohde/1193846?sc=M1042147289&pos=6604;79000;119;4h, k, s, kph, takkahuone, 2 wc;Omakotitalo;90650
6240;Muottikatu 3, Alppila Oulu;2258;2011;http://www.etuovi.com/kohde/2204636?sc=M1042147289&pos=6641;219000;97;Kt 4h,k,kph,s,wc,vh;Kerrostalo;90530
6276;Pihkatie 7 C, Pateniemi Oulu;1530;1989;http://www.etuovi.com/kohde/7716659?sc=M1042147289&pos=6709;149900;98;4h, k, s;Paritalo;90800
6301;Virvelikuja 4B, Oulunsalo Oulu;1864;2011;http://www.etuovi.com/kohde/7693542?sc=M1042147289&pos=6676;123000;66;3h, k, khh, s;Rivitalo;90470
6325;Käpykuusentie 3, Iinatti Oulu;1573;1989;http://www.etuovi.com/kohde/1193825?sc=M1042147289&pos=6729;118000;75;3h, k, s;Rivitalo;90240
6338;Koskelantie 54, Toppila Oulu;1160;1971;http://www.etuovi.com/kohde/1193868?sc=M1042147289&pos=6762;98000;84.5;4h,k,kh;Kerrostalo;90520
6364;Leväkkötie 12, Huonesuo Oulu;1340;1982;http://www.etuovi.com/kohde/9476399?sc=M1042147289&pos=6748;205000;153;4-5h, k, s, khh, 3 wc, vh;Omakotitalo;90630
6367;Kangaskontiontie 1, Maikkula Oulu;245;2000;http://www.etuovi.com/kohde/e38684?sc=M1042147289&pos=6771;21341;87;4H+K+S;Kerrostalo;90240
6368;Tervaraitti 4, Meritulli Oulu;324;1999;http://www.etuovi.com/kohde/e38683?sc=M1042147289&pos=6772;18448.48;57;2H+K+S;Kerrostalo;90100
6369;Snellmanintie 9, Mäntylä Oulu;156;1993;http://www.etuovi.com/kohde/e38679?sc=M1042147289&pos=6773;9997.67;64;2H+K+S;Kerrostalo;90160
6372;Syynimaantie 56, Kiviniemi Oulu;150;1993;http://www.etuovi.com/kohde/e38676?sc=M1042147289&pos=6776;12198.08;81.5;3H+K+S;Rivitalo;90810
6406;Aleksanterinkatu 56, Heinäpää Oulu;1944;1964;http://www.etuovi.com/kohde/9465995?sc=M1042147289&pos=6810;105000;54;2h,k,kph,parv;Kerrostalo;90120
6414;Tiilitie 15, Myllyoja Oulu;1092;1974;http://www.etuovi.com/kohde/9859731?sc=M1042147289&pos=6818;83000;76;3h,k,kph;Kerrostalo;90650
6467;Koskitie 39, Tuira Oulu;2907;2016;http://www.etuovi.com/kohde/1193569?sc=M1042147289&pos=6882;125000;43;2h,k,s;Kerrostalo;90500
6473;Huvilatie 38, Jääli Oulu;867;1971;http://www.etuovi.com/kohde/583746?sc=M1042147289&pos=6888;98000;113;4h,k,pukuh,sa,kh,2vh,wc,vh,et,at,var.;Omakotitalo;90940
6494;Lyijyhohteentie 13, Knuutilankangas Oulu;1947;1983;http://www.etuovi.com/kohde/1193878?sc=M1042147289&pos=6911;219000;112.5;3mh, oh, th, k, kph/wc, s, erill. wc, vh;Omakotitalo;90240
6526;Otsonkuja 9, Hiironen Oulu;2500;2013;http://www.etuovi.com/kohde/9421231?sc=M1042147289&pos=6954;275000;110;5h,k,s;Erillistalo;90250
6540;Pirrakatu 1, Toppila Oulu;895;1992;http://www.etuovi.com/kohde/9656461?sc=M1042147289&pos=6948;85000;95;4H+K+s+khh;Kerrostalo;90520
6587;Pirrakatu 1, Toppila Oulu;900;1993;http://www.etuovi.com/kohde/9785119?sc=M1042147289&pos=6998;56700;63;2H+K+S;Kerrostalo;90520
6593;Hanhitie 13 B, Höyhtyä Oulu;3721;2016;http://www.etuovi.com/kohde/c86287?sc=M1042147289&pos=7011;243700;65.5;3h+k+s;Kerrostalo;90150
6599;Kuovitie 8, Kuivasjärvi Oulu;1344;1980;http://www.etuovi.com/kohde/2204312?sc=M1042147289&pos=7017;144500;107.5;Rt 4h,k,kph,s,wc,vh;Rivitalo;90540
6630;Patruunankuja 3, Pateniemi Oulu;1591;2003;http://www.etuovi.com/kohde/1192873?sc=M1042147289&pos=7048;175000;110;5h, k, s;Rivitalo;90800
6687;Paulakuja 8, Ritaharju Oulu;2120;2011;http://www.etuovi.com/kohde/7729593?sc=M1042147289&pos=7106;282000;133;5h, k, khh, kph, s;Omakotitalo;90540
6701;Tuulihaukantie 2, Kaukovainio Oulu;1513;1972;http://www.etuovi.com/kohde/2204572?sc=M1042147289&pos=7120;118000;78;3 h, k,kph/ s, erill.wc;Kerrostalo;90250
6723;Iinatintie 1, Iinatti Oulu;1766;1996;http://www.etuovi.com/kohde/e38437?sc=M1042147289&pos=7143;325000;184;4mh+oh+takkah+k+ph+s+kuraeteinen/khh+kh;Omakotitalo;90240
